input_raw,pubmed_url,pmid,pmcid,is_pmc_article,accessions,accession_count,title,journal,pub_year,doi,authors,error_message
41881804,https://pubmed.ncbi.nlm.nih.gov/41881804/,41881804,,false,,0,Functional Shifts in the Gut DNA Virome in a Long-Distance Migratory Shorebird During the Pre-Migratory Fattening.,Molecular ecology,2026,10.1111/mec.70315,Gutiérrez J; Vergara-Amado J; Martorell C; Navedo JG; Wille M; Guajardo-Leiva S; Castro-Nallar E; Verdugo C,
41877920,https://pubmed.ncbi.nlm.nih.gov/41877920/,41877920,PMC13007507,true,,0,Gut microbiota and metabolic status during pregnancy in captive Asian elephants.,Frontiers in veterinary science,2026,10.3389/fvets.2026.1749490,Zeng F; Zhu T; Chen X; Huang K; Liu L; Wang G; Mai J; Zhang S,
41877288,https://pubmed.ncbi.nlm.nih.gov/41877288/,41877288,PMC13137500,true,PRJNA629856;PRJNA775062;PRJNA791695,3,Metagenomic sequencing reveals the dynamic changes of pig gut fungal composition following the ages and identifies fungal species associated with diarrhea in piglets.,Animal microbiome,2026,10.1186/s42523-026-00551-y,Wei G; Liu M; Huang L; Chen C,
41877267,https://pubmed.ncbi.nlm.nih.gov/41877267/,41877267,PMC13134297,true,PRJNA1289876,1,African carnivore gut bacterial diversity and composition are associated with sample condition but not storage technique.,Animal microbiome,2026,10.1186/s42523-026-00553-w,Peirson LE; McKenney EA; Patterson JR; Beasley JC; Périquet-Pearce S; Cloete C; Melton MH; PetersonWood B; Portas R; Aschenborn O; Lafferty DJR,
41872963,https://pubmed.ncbi.nlm.nih.gov/41872963/,41872963,PMC13130720,true,PRJNA1322061,1,Fecal microbiota from hepatitis B-infected individuals alters triglyceride metabolism and microbial pathways in mice.,Gut pathogens,2026,10.1186/s13099-026-00825-5,Kim B; Kim HN; Cheong HS; Jeong S; Kim J; Park DI; Joo EJ,
41872905,https://pubmed.ncbi.nlm.nih.gov/41872905/,41872905,PMC13130676,true,PRJNA1244782,1,"Rubber seed cake supplementation alters meat quality, intestinal health, and gut microbiota in Hu sheep.",Animal microbiome,2026,10.1186/s42523-026-00556-7,Zhao H; Hua J; Lu W; Lv X; Chen C; Liang Y,
41863619,https://pubmed.ncbi.nlm.nih.gov/41863619/,41863619,,false,,0,"Next-generation strategies for PLA degradation: microbial consortia, metagenomics, enzyme engineering and AI-guided approaches.",Archives of microbiology,2026,10.1007/s00203-026-04726-8,Jonathan AR; Balasubramanian VK; Ho ST; Chen YP; Khunnamwong P; Chou JY,
41862790,https://pubmed.ncbi.nlm.nih.gov/41862790/,41862790,PMC13126983,true,PRJNA1247471,1,Seasonal diet shifts alter the gut microbiome and resistome of captive geriatric giant pandas (Ailuropoda melanoleuca).,BMC microbiology,2026,10.1186/s12866-026-04966-0,Amir A; Zhong J; Yao Y; Chen T; Li M; Yan H,
41854683,https://pubmed.ncbi.nlm.nih.gov/41854683/,41854683,,false,,0,Effect of Diosmetin on Gut Microbiota and Serum Metabolites in Acute Pancreatitis Mice: A Metagenomic and Metabolomic Study.,FASEB journal : official publication of the Federation of American Societies for Experimental Biology,2026,10.1096/fj.202503650RRR,Wang J; Shi Y; Jia Y; Peng J,
41852415,https://pubmed.ncbi.nlm.nih.gov/41852415/,41852415,PMC12993601,true,ERP017060;PRJEB15343,2,Unveiling host-genetic drivers of caecal microbial communities in chickens through genome-wide association studies.,Frontiers in microbiomes,2025,10.3389/frmbi.2025.1539923,Hinsu A; Dai X; Dadousis C; Hay M; Fosso B; Crotta M; Pandit R; Guitian J; Tomley F; Koringa P; Joshi C; Blake D; Psifidi A,
41841524,https://pubmed.ncbi.nlm.nih.gov/41841524/,41841524,PMC12997984,true,ERR209841;ERR209842;ERR210693;ERR321631;GCA_034100895.1;GCA_036306305.1;PRJNA1339042;SAMN38021763;SRR24599998;SRR24600064;SRR24600132,11,Limousia bacteria encode mucinolysome for mucin utilization in animal gut microbiomes.,Gut microbes,2026,10.1080/19490976.2026.2645267,Akresi JE; Do TVT; Cui Z; Shanmugam NRS; Moraïs S; Mizrahi I; Bayer EA; Auchtung JM; Yin Y,
41840715,https://pubmed.ncbi.nlm.nih.gov/41840715/,41840715,PMC12990483,true,,0,Daikenchuto ameliorates dextran sulfate sodium-induced acute and chronic ulcerative colitis by regulating gut microbiota-derived indoles to activate AhR signaling.,Chinese medicine,2026,10.1186/s13020-026-01358-4,Liang R; Liu X; Chen Q; Zhang M; Xu Y; Shi H; Wang S; Jing W,
41840712,https://pubmed.ncbi.nlm.nih.gov/41840712/,41840712,PMC13104465,true,GCA_000002285.2,1,Characterization of age-related changes in the gut microbiome and metabolome of Kunming dogs and their associations with police performance.,Microbiome,2026,10.1186/s40168-026-02388-8,Xu L; Liu C; Chen S; Mao A; Zi X; Li J; Ge X; Liu Q; Wang S; Li X; Wu Q; Wan J; Zhang Z; Xu H; Li J; Lin Q; Cao Z,
41834217,https://pubmed.ncbi.nlm.nih.gov/41834217/,41834217,,false,,0,T2DM-Induced Gut Dysbiosis Exacerbates Periodontitis Through Intestinal Barrier Disruption and Redox Imbalance.,Journal of clinical periodontology,2026,10.1111/jcpe.70116,Yuan X; Gong H; Zhang L; Liu Y; Zhou M; Liu Y; Tang J; Pan S; Xu X; Wang Y; Zhang X; Zhang T; Song J,
41829938,https://pubmed.ncbi.nlm.nih.gov/41829938/,41829938,PMC12986899,true,PRJNA1144017,1,Supplementation with Animal- and Plant-Derived Proteins Modulates the Structure and Predicted Metabolic Potential of the Gut Microbiota in Elite Football Players.,Nutrients,2026,10.3390/nu18050768,Kroplewski B; Przybyłowicz KE; Sawicki T; Przemieniecki SW,
41828538,https://pubmed.ncbi.nlm.nih.gov/41828538/,41828538,PMC12984943,true,PRJNA1390420,1,Enzymatic Synergy-Driven Biotransformation Generates a Postbiotic-Rich Functional Matrix That Reprograms Gut Microbiota Metabolic Pathways Under Stress Conditions.,International journal of molecular sciences,2026,10.3390/ijms27052313,Chen J; Xu Y; Liu Z,
41827064,https://pubmed.ncbi.nlm.nih.gov/41827064/,41827064,PMC13085445,true,PRJNA1125130,1,"Omics integration reveals how the gut microbiota of Warmblood horses responds to equestrian show jumping-a short-duration, high-intensity technical exercise stress.",Animal microbiome,2026,10.1186/s42523-026-00535-y,Yu S; Yue X; Yang Q; Xu P; Yuan H; Tang W; Luan Y; Wang Q,
41816570,https://pubmed.ncbi.nlm.nih.gov/41816570/,41816570,PMC12972010,true,,0,Colon cancer cachexia remodels gut microbiota and metabolite profiles in a murine model.,Journal of gastrointestinal oncology,2026,10.21037/jgo-2025-720,Zou T; Zheng J; Xie Z; Hu Y; Yang X; Xue X; Lu L; Chen X; Mao S; Niu M,
41803498,https://pubmed.ncbi.nlm.nih.gov/41803498/,41803498,,false,,0,A clinic-responder-derived defined microbial consortium enhances anti-PD-1 immunotherapy efficacy in mice.,Nature microbiology,2026,10.1038/s41564-026-02279-6,Zhou H; Sun R; Nie X; Xia L; Dong H; Liu Y; Hou S; Dong W; Zhu X; Yao Y; Zhao GP; Lu S; Wang Y; Yang C,
41798955,https://pubmed.ncbi.nlm.nih.gov/41798955/,41798955,PMC12963231,true,,0,"Multi-omics analysis reveals the mechanism of verbenalin in treating gout via modulating purine metabolism, gut microbiota, and inflammatory pathways.",Frontiers in immunology,2026,10.3389/fimmu.2026.1761558,Xiao Y; Zhang T; Chen Q; Zhang Y; Chen B; Wang M; Zhang Y; Huang M; Su Y; Guo J,
41794500,https://pubmed.ncbi.nlm.nih.gov/41794500/,41794500,,false,,0,ILA-producing bifidobacterium bifidum ameliorates chronic kidney disease via AHR signaling by modulating the gut-kidney axis.,"Food research international (Ottawa, Ont.)",2026,10.1016/j.foodres.2026.118638,Hua Q; Meng Y; Hu J; Wei Y; Yi H; Liang X; Zhang L; Zhang Z,
41790075,https://pubmed.ncbi.nlm.nih.gov/41790075/,41790075,,false,,0,Revealing the Antagonistic Interactions of Faecalibacterium prausnitzii and Bacteroides fragilis in Colorectal Cancer.,Gastroenterology,2026,10.1053/j.gastro.2025.12.030,Kong C; Jin Y; Guo F; Yang Y; Liu G; Chen Z; Li J; Wang Q; Ma Y,
41787302,https://pubmed.ncbi.nlm.nih.gov/41787302/,41787302,PMC13077831,true,PRJNA1428229,1,Habitat-driven variation in gut microbiome composition and function of the pygmy grasshopper (Tetrix japonica) across diverse ecosystems in China.,BMC genomics,2026,10.1186/s12864-026-12725-8,Li Y; Liu L; Long M; Guan D; Deng W,
41784805,https://pubmed.ncbi.nlm.nih.gov/41784805/,41784805,PMC13003067,true,PRJNA1267527;PRJNA1268176,2,Melatonin ameliorates autistic-like behaviors by restoring gut microbiota-derived tryptophan metabolites.,Cellular and molecular life sciences : CMLS,2026,10.1007/s00018-026-06163-8,Shen J; Gao J; Gao L; Yan D; Wang Y; Meng J; Li H; Chen D; Wu J,
41784373,https://pubmed.ncbi.nlm.nih.gov/41784373/,41784373,PMC13055366,true,PRJEB76898,1,Grass supplementation to a pellet-based diet fails to enrich gut microbiomes with wild-like functions in captive-bred hares.,Microbiology spectrum,2026,10.1128/spectrum.03691-25,Aizpurua O; Martin-Bideguren G; Gaun N; Alberdi A,
41780079,https://pubmed.ncbi.nlm.nih.gov/41780079/,41780079,,false,,0,"Cyclosporine A ameliorates ulcerative colitis by inhibiting cellular senescence, modulating the JAK2-STAT3/NF-κB signaling pathway, and regulating the gut microbiota-metabolite axis.",International immunopharmacology,2026,10.1016/j.intimp.2026.116452,Zhao B; Xu Y; Li F; Song S; Liu Z; Liu J; Liu Z; Chen X; Zhou M; Zhao L; Wang X,
41778161,https://pubmed.ncbi.nlm.nih.gov/41778161/,41778161,PMC12950561,true,PRJNA1070373;PRJNA1130061;PRJNA687329,3,Lacticaseibacillus rhamnosus B6 alleviates metabolic dysfunction-associated fatty liver disease by suppressing intestinal LPS synthesis and regulating lipid metabolism.,Frontiers in endocrinology,2026,10.3389/fendo.2026.1755982,Wang D; Han J; Wang X; Wang J; You C; Wu Z,
41777544,https://pubmed.ncbi.nlm.nih.gov/41777544/,41777544,PMC12951473,true,PRJNA1344905,1,Evaluation of probiotic properties and genome analysis of the new Pediococcus acidilactici strain 46A isolated from Chinese young adults: in vitro and in vivo studies.,Frontiers in microbiology,2026,10.3389/fmicb.2026.1725578,Makarycheva P; Bellitto V; Nguele AT; Salvesi C; Mozzicafreddo M; Attili AR; Fiorini D; Tomassoni D; Silvi S; Miceli C,
41776697,https://pubmed.ncbi.nlm.nih.gov/41776697/,41776697,PMC13064403,true,GCA_014332765.1,1,Comprehensive catalog of gut microbial genomes in Asian elephants: insights from shotgun metagenomics.,Animal microbiome,2026,10.1186/s42523-026-00533-0,Shi X; Chen F; Dai M; Tang Y; Wang J; Lin Y; Shi M; Lan T; Liu H; Jin X; Xiao L; Kristiansen K; Li X,
41771971,https://pubmed.ncbi.nlm.nih.gov/41771971/,41771971,PMC13057011,true,,0,Multi-dimensional immunoprotection of Ganoderma lucidum spore oil in immunosuppressed mice via microbiome-proteome-metabolome network analysis.,Scientific reports,2026,10.1038/s41598-026-40137-x,Deng S; Wu X; Xu W; Wu X; Cai H; Wang S; Liu J; Cao J,
41770401,https://pubmed.ncbi.nlm.nih.gov/41770401/,41770401,,false,,0,"Dietary supplementation with allicin enhances growth performance and antioxidant capacity, and reduces gut pathogens and antibiotic resistance genes in Trachidermus fasciatus.",Fish physiology and biochemistry,2026,10.1007/s10695-026-01644-w,Han T; Yang T; Liu Y; He Z; Hao Y; Cao W; Ren J; Wang G; Gong C; Hou J,
41768933,https://pubmed.ncbi.nlm.nih.gov/41768933/,41768933,PMC12935917,true,PRJEB65106,1,Avian cecal microbiome response and resilience to Newcastle disease are dictated by breed background.,Frontiers in systems biology,2025,10.3389/fsysb.2025.1659648,Ameer A; Saleem F; Keating C; Afzal F; Irshad H; Ahmed K; Sattar S; Ijaz UZ; Javed S,
41762228,https://pubmed.ncbi.nlm.nih.gov/41762228/,41762228,,false,,0,Lactobacillus Taiwanensis Inhibits Gallstone Formation by Regulating Ileal Metabolism.,Current microbiology,2026,10.1007/s00284-026-04800-w,Liu T; Ding H; Lv Z; Yan C; Feng S; Lu D; Hang F; Meng X,
41761979,https://pubmed.ncbi.nlm.nih.gov/41761979/,41761979,,false,,0,Administering Bifidobacterium pseudolongum With Arsenic Trioxide Attenuates Acute Promyelocytic Leukemia in Mice by Restoring Immune Microenvironment and Intestinal Homeostasis.,Frontiers in bioscience (Landmark edition),2026,10.31083/FBL48584,Guo Z; Gao Z; Zhao Y; Ni X; Zhang W; Li L; Ren S; Li Q; Guo D; Yue L; Liu Y; Lin L; Fan S; Hai X,
41761700,https://pubmed.ncbi.nlm.nih.gov/41761700/,41761700,,false,,0,"The ageing holobiont: crosstalk between telomere dynamics, oxidative stress and the gut microbiome.",Biological reviews of the Cambridge Philosophical Society,2026,10.1002/brv.70152,Pepke ML; Hansen SB; Limborg MT,
41759554,https://pubmed.ncbi.nlm.nih.gov/41759554/,41759554,PMC13055299,true,PRJNA1039141,1,Insights into antibiotic resistomes from gut metagenome-assembled genomes of the free-range pigs.,Microbiology spectrum,2026,10.1128/spectrum.02407-25,Dai X; Liu H; Bai X; Li D; Wang T; Zhong H; Xu H; Sun J,
41757098,https://pubmed.ncbi.nlm.nih.gov/41757098/,41757098,PMC12934648,true,PRJNA1415316;PRJNA1416997;PRJNA1418170;SAMN54929448;SAMN54929625;SAMN54986945;SAMN54986972;SAMN55038798;SAMN55038812,9,Sex-stratified Gut Microbiome Disruption is Associated with Altered Hepatic Gene Expression during Acute Azoxystrobin Exposure.,bioRxiv : the preprint server for biology,2026,10.64898/2026.02.18.706612,Duan L; Baumgartner WA; Wanyama JW; Okyere L; Alvarado DA; Minhas BF; Gaulke CA,
41754401,https://pubmed.ncbi.nlm.nih.gov/41754401/,41754401,PMC12942779,true,,0,Ligilactobacillus agilis LA-V4 Isolated from Vulture Fecal Isolate: A Novel Probiotic Candidate with Broad-Spectrum Antibacterial Activity.,"Pathogens (Basel, Switzerland)",2026,10.3390/pathogens15020148,Li S; Quan C; Rahim MF; Sha P; Chen J; Shao W; Li J,
41754175,https://pubmed.ncbi.nlm.nih.gov/41754175/,41754175,PMC12942900,true,,0,Metagenomics and Machine Learning Identify TMA-Producing Serratia Induced by High-Fat/Choline Diet: A Novel Obesity Target for TMA.,Nutrients,2026,10.3390/nu18040658,Wang Z; Wei J; Huang Z; Liu X; Li S; Fang Z; Hu L; Li R; Tao L; Li C; Chen H,
41751034,https://pubmed.ncbi.nlm.nih.gov/41751034/,41751034,PMC12937218,true,PRJNA1368674,1,Metagenomic-Metabolomic Integration Reveals Gut Microbiota Dynamics and Metabolic Changes in Super-Geriatric Captive Giant Pandas.,Animals : an open access journal from MDPI,2026,10.3390/ani16040575,Wang J; Cheng M; Huang F; Chen L; Xu W; Cai J; Chen Z; Zhao Y; Zhang X,
41740355,https://pubmed.ncbi.nlm.nih.gov/41740355/,41740355,,false,,0,Whole-genome shotgun metagenomics reveals environmental perturbations in the gut microbiome and resistome of wild raccoon dogs rescued at a wildlife center.,The Science of the total environment,2026,10.1016/j.scitotenv.2026.181588,Lee J; Hong S; Choi J; Song H; Han JH; Suh YD; Yeon SC; Cho S,
41736978,https://pubmed.ncbi.nlm.nih.gov/41736978/,41736978,PMC12928124,true,GCA_003339765.3;PRJNA1353630,2,"Effects of Age, Sex, and Social Network on Antibiotic Resistance Genes in the Gut Microbiome of Tibetan Macaques (Macaca thibetana).",Ecology and evolution,2026,10.1002/ece3.73137,Ling Y; Yang DX; Xia YN; Bao CP; Zhang F; Xu XJ; Sun BH,
41736110,https://pubmed.ncbi.nlm.nih.gov/41736110/,41736110,PMC13040825,true,PRJNA1290942,1,Faecal microbiome profiling uncovers putative biomarkers for piglets resilient to post-weaning diarrhoea.,Animal microbiome,2026,10.1186/s42523-026-00522-3,Pirolo M; Sherwani MK; Espinosa-Gongora C; Eriksen EØ; Tassinato C; Alberdi A; Guardabassi L,
41734043,https://pubmed.ncbi.nlm.nih.gov/41734043/,41734043,,false,,0,"Illumina-Based Metagenomic Insights into the Gut Microbiome of Amblyomma helvolum (Koch, 1844) Parasitizing Xenochrophis trianguligerus from Great Nicobar Island, India.","Vector borne and zoonotic diseases (Larchmont, N.Y.)",2026,10.1177/15303667261423035,Thakur M; Dolker S; Wangmo LK; Sharma LK; Acharya S; Mohapatra P,
41724049,https://pubmed.ncbi.nlm.nih.gov/41724049/,41724049,,false,,0,High fluoride exposure disrupts gut microbiota and induces intestinal barrier damage via RhoA/ROCK-mediated cytoskeletal remodeling.,Ecotoxicology and environmental safety,2026,10.1016/j.ecoenv.2026.119898,Wang D; Xin J; Lai C; Sun N; Yang Y; He Y; Duan L; Luo J; He Y; Zhang Y; Zhang Y; Wang H; Zeng D; Bai Y; Ni X,
41720808,https://pubmed.ncbi.nlm.nih.gov/41720808/,41720808,PMC13036039,true,,0,Adenosine from high-fat-diet-tolerant monkey-derived Limsolactobacillus reuteri MacFasB02 modulates cholesterol metabolism to alleviate hyperlipidemia and inflammation.,NPJ science of food,2026,10.1038/s41538-026-00765-z,Jin Y; An HJ; Zheng TT; Li JJ; Gao JM; Zhong XL; Li BH; Liu YY; Zhuang XJ; Chen JH; Rao JH,
41715225,https://pubmed.ncbi.nlm.nih.gov/41715225/,41715225,PMC12937511,true,,0,Association between the gut microbiome and plasma metabolites linked to vocalization-based temperament in Merino sheep.,Microbiome,2026,10.1186/s40168-025-02332-2,Ding L; Yang S; Wu F; Pilling D; Zhang J; Pool K; Nishvanthi M; Babington S; Maloney SK; Chen L; Shi J; Wang Y; Blache D; Wang M,
41715166,https://pubmed.ncbi.nlm.nih.gov/41715166/,41715166,PMC13019907,true,GCA_000002315.5,1,Cross-kingdom genomic variation in chicken gut microbiomes: insights from China's diverse local breeds.,Microbiome,2026,10.1186/s40168-026-02347-3,Zhang J; Xu L; Ge X; Zi X; Chen S; Liu C; Wang K; Zhou J; Dou T; Wong JWC; Lin Q; Kang X; Cao Z,
41714980,https://pubmed.ncbi.nlm.nih.gov/41714980/,41714980,PMC13020135,true,PRJNA1288408;PRJNA1289129,2,Multi-omics insights into gut microbiota-metabolite interactions under probiotic intervention in a developmental cafeteria diet model.,BMC genomics,2026,10.1186/s12864-026-12650-w,Ceylani T; Teker HT; Önlü H; Ünver T; Allahverdi H; Şahin E; Atalan E,
41714781,https://pubmed.ncbi.nlm.nih.gov/41714781/,41714781,PMC13031506,true,SRR12529377;SRR14556658;SRR14556685;SRR7755428,4,"Metagenomic analysis of antimicrobial resistance, virulence, and mobile genetic elements in the gut microbiota of Caprinae species.",Communications biology,2026,10.1038/s42003-026-09726-4,Su JW; Elsheikha HM; Guo L; Liu R; Shang KM; Yu HL; Ma H; Ni HB; Chen BN; Zhang XX; Yang X,
41707490,https://pubmed.ncbi.nlm.nih.gov/41707490/,41707490,PMC12926563,true,,0,Sustainable antibiotic reduction in poultry production with Pulsatilla saponins and herbal supplementation.,Poultry science,2026,10.1016/j.psj.2026.106562,Jian Z; Zhao R; Zi X; He S; He X; Ye Y; Wang K; Ge C; Jia J; Hu Y; Dou T,
41700855,https://pubmed.ncbi.nlm.nih.gov/41700855/,41700855,PMC12997843,true,PRJEB103841;PRJEB39298;PRJEB60544;PRJEB60545;PRJNA498084;PRJNA555355;PRJNA590084;PRJNA594310;PRJNA650141;PRJNA662976;PRJNA730696;PRJNA733893;PRJNA762510;PRJNA824235;PRJNA824256;PRJNA866155,16,Genotypic characterization of gut isolates from Atlantic salmon fry reveals beneficial microbes with biotechnological potential.,Applied and environmental microbiology,2026,10.1128/aem.02409-25,Rojas Calderón D; Sandholm RM; Samskott T; Mjøs MT; Lorentsen ED; Røhr ÅK; Bakke I; La Rosa SL,
41698575,https://pubmed.ncbi.nlm.nih.gov/41698575/,41698575,,false,,0,"Dietary selection of starters drives changes in growth performance, fermentation, hindgut microbiome, and metabolism in preweaning calves.",Journal of dairy science,2026,10.3168/jds.2025-27473,Du Y; Zhao S; Hu Y; Wang X; Zhang L; Lin B; Wang M; Xu Q,
41696361,https://pubmed.ncbi.nlm.nih.gov/41696361/,41696361,PMC12894414,true,,0,Microbiota-driven therapeutic efficacy of Hyperoside in ulcerative colitis and associated anxiety.,Frontiers in cellular and infection microbiology,2026,10.3389/fcimb.2026.1734356,Yin L; Xu L; Shan YN; He Z; Li Y; Chen W,
41694087,https://pubmed.ncbi.nlm.nih.gov/41694087/,41694087,PMC12902154,true,PRJNA128711,1,Effects of processed soybean meal on growth performance and gut microbiome composition in pigs in regular nursery and enterotoxigenic Escherichia coli challenged conditions.,Translational animal science,2026,10.1093/tas/txag004,Hu Q; Sardi MI; Naqvi SA; Paton ND; Hackenhaar L; Pluk P; de Laat J; Chakrabarti A; Khafipour E,
41693971,https://pubmed.ncbi.nlm.nih.gov/41693971/,41693971,PMC12898517,true,,0,Danggui-Baishao herb pair protects against dextran sulfate sodium-induced colitis by modulating the Wnt/β-catenin pathway.,World journal of gastroenterology,2026,10.3748/wjg.v32.i5.113024,Xu T; Hou WX; Yang ST; Shao YP; Wang J; Han TT; Li JN,
41691988,https://pubmed.ncbi.nlm.nih.gov/41691988/,41691988,,false,,0,Restoring gut microbiota homeostasis to ameliorate colitis via Huangqin decoction.,Phytomedicine : international journal of phytotherapy and phytopharmacology,2026,10.1016/j.phymed.2026.157929,Pan Y; Zong G; Liu M; Wang Z; Zhu H; Wei Z; Shan Y; Lu Y,
41689625,https://pubmed.ncbi.nlm.nih.gov/41689625/,41689625,,false,,0,Escherichia coli as a gut microbial marker of obesity and its reduction following bariatric treatment.,Journal of gastroenterology,2026,10.1007/s00535-026-02362-z,Hayashi T; Iida N; Yasuda K; Yoshio T; Terashima T; Takatori H; Moriyama H; Takeshita Y; Takamura T; Yamashita T,
41681414,https://pubmed.ncbi.nlm.nih.gov/41681414/,41681414,PMC12896487,true,,0,"Growth Performance, Gut Integrity and Intestinal Microbiome Responses of Juvenile Common Carp (Cyprinus carpio L.) to Probiotic and Prebiotic Supplementation.",Animals : an open access journal from MDPI,2026,10.3390/ani16030433,Mohammed EAH; Fehér M; Bársony P; Teye-Gaga C; Czeglédi L; Freytag C; Váradi A; Ahmed AEM; Pál K,
41679623,https://pubmed.ncbi.nlm.nih.gov/41679623/,41679623,,false,,0,Genomic and functional characterization of probiotic strains from traditional fermented dairy products in alleviating dextran sulfate sodium-induced colitis.,Journal of dairy science,2026,10.3168/jds.2025-27589,Wang Y; An M; Lv Y; Hou Y; Li Z; Dai J; Ni W; Hu S,
41674903,https://pubmed.ncbi.nlm.nih.gov/41674903/,41674903,PMC12888223,true,,0,Disease-driven restructuring of the gut microbiome underlies inflammatory bowel disease dysbiosis.,Frontiers in microbiology,2025,10.3389/fmicb.2025.1744574,Ding Z; Ren K; Xu Y; Feng T; Cui K; Liu Q; Liao C,
41673994,https://pubmed.ncbi.nlm.nih.gov/41673994/,41673994,,false,,0,Enterolactone and THBS1-3TSR synergistically inhibit ovarian cancer and suppress angiogenesis in the tumour microenvironment.,British journal of pharmacology,2026,10.1111/bph.70327,Lin C; Wang J; Chai S; Yan Y; Cao D; Guo Y; Xu M; Zhang Y; Yuan Z; Shi Y; Liu GR; Luo LJ; Deng S; Zhao Y; Zhang XH; Kang X; Wei J; Zhang Z; Yang J; Liu SL; Liu H,
41673107,https://pubmed.ncbi.nlm.nih.gov/41673107/,41673107,PMC12972306,true,,0,SCARF1 deficiency exacerbates gut inflammation and autoimmune pathology.,Scientific reports,2026,10.1038/s41598-026-39378-7,Shepard DM; Hahn S; Chitre M; Neff H; Ward DV; Jadhav N; Richmond JM; Ramirez-Ortiz ZG,
41671864,https://pubmed.ncbi.nlm.nih.gov/41671864/,41671864,,false,,0,The effect of pet dog exposure on gut antibiotic resistome and microbiome of their owners.,Journal of hazardous materials,2026,10.1016/j.jhazmat.2026.141429,Cui W; Cui Y; Hao Y; Li Y; Wang Y; Liu F; Long J; Jin Y; Chen S; Duan G; Yang H,
41657996,https://pubmed.ncbi.nlm.nih.gov/41657996/,41657996,PMC12880820,true,PRJEB105143,1,Integrated multi-omics analysis reveals rumen and rectal microbiota-metabolite interaction features in polytocous fine-wool sheep with divergent residual feed intake.,Frontiers in microbiology,2025,10.3389/fmicb.2025.1712307,Kong M; Pan Z; Wang X; Huang J; Tulafu H; Xu Y; Sulaiman Y; Wu W,
41655253,https://pubmed.ncbi.nlm.nih.gov/41655253/,41655253,PMC13067854,true,,0,Bifidobacterium Breve Yang08 Alleviates Atopic Dermatitis By Enriching Akkermansia Muciniphila and Inhibiting Neutrophil Extracellular Traps Formation In Mice.,"Advanced science (Weinheim, Baden-Wurttemberg, Germany)",2026,10.1002/advs.202518588,Shi Y; He S; Li C; Chan H; Liu Z; Yang B; Li Q,
41651079,https://pubmed.ncbi.nlm.nih.gov/41651079/,41651079,,false,,0,Multi-omics reveal the key role of gut microbiota metabolism in adenine-induced chronic kidney disease.,Toxicology and applied pharmacology,2026,10.1016/j.taap.2026.117754,Xin Y; Ma H; Li X; Sun R; Fang L; Pan L,
41650801,https://pubmed.ncbi.nlm.nih.gov/41650801/,41650801,,false,,0,Safety and immune-regulating effects of Limosilactobacillus reuteri LR08: Preclinical and clinical evidence from a randomized controlled trial.,"Clinical nutrition (Edinburgh, Scotland)",2026,10.1016/j.clnu.2026.106582,Han M; Xu F; Dong Y; Zhu J; Fang S; Zhao L,
41648142,https://pubmed.ncbi.nlm.nih.gov/41648142/,41648142,PMC12871589,true,PRJEB37062,1,Linking interpersonal differences in gut microbiota composition and drug biotransformation activity.,bioRxiv : the preprint server for biology,2026,10.64898/2026.01.21.700809,Mastrorilli E; Herd P; Rey FE; Goodman AL; Zimmermann M,
41645099,https://pubmed.ncbi.nlm.nih.gov/41645099/,41645099,PMC12973598,true,PRJNA1228348;PRJNA1228539,2,Intersite differences in gut microbiome are associated with habitat quality in a limestone forest-dwelling langur.,BMC microbiology,2026,10.1186/s12866-026-04800-7,Qiu Y; Mo F; Chen Y; Lai Y; Zhang K; Huang Z,
41644796,https://pubmed.ncbi.nlm.nih.gov/41644796/,41644796,PMC12962972,true,PRJNA390475,1,Host factors dictate gut microbiome alterations in chronic kidney disease more strongly than kidney function.,Nature microbiology,2026,10.1038/s41564-026-02259-w,Krukowski H; Valkenburg S; Vich Vila A; Maciel LF; Vázquez-Castellanos JF; Gryp T; Joossens M; Van Biesen W; Verbeke F; Derrien M; Huys GRB; Glorieux G; Raes J,
41644553,https://pubmed.ncbi.nlm.nih.gov/41644553/,41644553,PMC12982675,true,PRJNA1259715;PRJNA1260157,2,The gut microbiota mediates depression-like behaviors in mice with chronic Echinococcus multilocularis infection.,NPJ biofilms and microbiomes,2026,10.1038/s41522-026-00929-5,Wen R; Xin Y; Bao S; Zhang X; Wang Q; Dang Z; Zhou Z; Wu J; Song D; Fu L; Li W; Niu J; Wen Y; Zhou X; Han M; Zhao J,
41640872,https://pubmed.ncbi.nlm.nih.gov/41640872/,41640872,PMC12865398,true,,0,Rhapontin activating nuclear factor erythroid 2-related factor 2 to ameliorate Parkinson's disease-associated gastrointestinal dysfunction.,World journal of gastroenterology,2026,10.3748/wjg.v32.i4.114468,Chen YX; Sun NQ; Mo SJ,
41639568,https://pubmed.ncbi.nlm.nih.gov/41639568/,41639568,PMC12923567,true,PRJNA1227753,1,Multi-omics insights into Shenling Baizhu Powder's amelioration of murine asthma through gut microbiota and Glutamine-GLS1 pathway.,Scientific reports,2026,10.1038/s41598-026-38440-8,Zeng Y; Qi H; Guo W; Tan X; Huang B; Hu R; Ouyang X,
