input_raw,pubmed_url,pmid,pmcid,is_pmc_article,accessions,accession_count,title,journal,pub_year,doi,authors,error_message
39761739,https://pubmed.ncbi.nlm.nih.gov/39761739/,39761739,,false,,0,Pediococcus acidilactici CECT 9879 (pA1c®) and heat inactivated pA1c® (pA1c® HI) ameliorate gestational diabetes mellitus in mice.,Life sciences,2025,10.1016/j.lfs.2024.123359,Yavorov-Dayliev D; Milagro FI; Ayo J; Oneca M; Goyache I; López-Yoldi M; FitzGerald JA; Crispie F; Cotter PD; Aranaz P,
39728494,https://pubmed.ncbi.nlm.nih.gov/39728494/,39728494,PMC11677903,true,,0,Integrated Metagenomic and Metabolomic Analysis of In Vitro Murine Gut Microbial Cultures upon Bisphenol S Exposure.,Metabolites,2024,10.3390/metabo14120713,Cox A; Nowshad F; Callaway E; Jayaraman A,
39725445,https://pubmed.ncbi.nlm.nih.gov/39725445/,39725445,,false,,0,Characterization of the probiotic and functional properties of Enterococcus faecalis AQ10 isolated from chicken cecum.,Letters in applied microbiology,2024,10.1093/lambio/ovae116,Yin H; Zhang X; Jiang X; Liu D,
39723822,https://pubmed.ncbi.nlm.nih.gov/39723822/,39723822,PMC11774032,true,PRJNA1040262;PRJNA1040873;PRJNA1040965,3,Dextran sodium sulfate-induced colitis alters the proportion and composition of replicating gut bacteria.,mSphere,2025,10.1128/msphere.00825-24,Beauchemin ET; Hunter C; Maurice CF,
39717273,https://pubmed.ncbi.nlm.nih.gov/39717273/,39717273,PMC11663915,true,,0,Machine learning-enhanced assessment of potential probiotics from healthy calves for the treatment of neonatal calf diarrhea.,Frontiers in microbiology,2024,10.3389/fmicb.2024.1507537,Zhai Y; Kim M; Fan P; Rajeev S; Kim SA; Driver JD; Galvão KN; Boucher C; Jeong KC,
39709798,https://pubmed.ncbi.nlm.nih.gov/39709798/,39709798,,false,,0,Metagenomics and metabolomics to investigate the effect of Amygdalus mongolica oil on intestinal microbiota and serum metabolites in rats.,Phytomedicine : international journal of phytotherapy and phytopharmacology,2025,10.1016/j.phymed.2024.156335,Wang RX; Zhou HB; Gao JX; Bai WF; Wang J; Bai YC; Jiang SY; Chang H; Shi SL,
39707511,https://pubmed.ncbi.nlm.nih.gov/39707511/,39707511,PMC11662579,true,,0,Spatiotemporal differences induced changes in the structure and function of the gut microbiota in an endangered ungulate.,Animal microbiome,2024,10.1186/s42523-024-00362-z,Ma X; Hu X; Liu K; Wang W; Jia W; Gao H; Lu M; Liu J; Chen Y; Ma Y; Li Y; Nie Y,
39680691,https://pubmed.ncbi.nlm.nih.gov/39680691/,39680691,PMC11973428,true,,0,Biogeographical distribution of gut microbiome composition and function is partially recapitulated by fecal transplantation into germ-free mice.,The ISME journal,2025,10.1093/ismejo/wrae250,Yang JC; Lagishetty V; Aja E; Arias-Jayo N; Chang C; Hauer M; Katzka W; Zhou Y; Sedighian F; Koletic C; Liang F; Dong TS; Situ J; Troutman R; Buri H; Bhute S; Simpson CA; Braun J; Jacob N; Jacobs JP,
39675442,https://pubmed.ncbi.nlm.nih.gov/39675442/,39675442,,false,,0,Integrative analysis of gut microbiota and fecal metabolites in cynomolgus monkeys with spontaneous type 2 diabetes mellitus.,Microbial pathogenesis,2025,10.1016/j.micpath.2024.107228,Tian C; Yang Q; Lv H; Yue F,
39644773,https://pubmed.ncbi.nlm.nih.gov/39644773/,39644773,PMC11667181,true,PRJNA1077584;PRJNA1170951,2,Microbiome and metabolomics reveal the effect of gut microbiota on liver regeneration of fatty liver disease.,EBioMedicine,2025,10.1016/j.ebiom.2024.105482,Hu Y; Hu X; Jiang L; Luo J; Huang J; Sun Y; Qiao Y; Wu H; Zhou S; Li H; Li J; Zhou L; Zheng S,
39640398,https://pubmed.ncbi.nlm.nih.gov/39640398/,39640398,PMC11617982,true,GCA_030345695.1;PRJNA983434;SAMN35725676,3,Whole genome sequence data of Galbitalea sp. strain isolated from gut of Spodoptera litura (Lepidoptera: Noctuidae) in South Korea.,Data in brief,2024,10.1016/j.dib.2024.111127,Kim J; Nam KH; Lee JW; Chun SJ,
39620359,https://pubmed.ncbi.nlm.nih.gov/39620359/,39620359,PMC11622647,true,PRJEB70999,1,Defective Atg16l1 in intestinal epithelial cells links to altered fecal microbiota and metabolic shifts during pregnancy in mice.,Gut microbes,2024,10.1080/19490976.2024.2429267,López-Agudelo VA; Falk-Paulsen M; Bharti R; Rehman A; Sommer F; Wacker EM; Ellinghaus D; Luzius A; Sievers LK; Liebeke M; Kaser A; Rosenstiel P,
39597593,https://pubmed.ncbi.nlm.nih.gov/39597593/,39597593,PMC11596785,true,ERP144281;PRJEB59225;SAMEA112445163;SAMEA112445168,4,The Microbiota of the Outer Gut Mucus Layer of the Migrating Northeast Arctic Cod (Gadus morhua) as Determined by Shotgun DNA Sequencing.,Microorganisms,2024,10.3390/microorganisms12112204,Le Doujet T; Haugen P,
39580871,https://pubmed.ncbi.nlm.nih.gov/39580871/,39580871,,false,,0,Formulated chitosan microspheres remodelled the altered gut microbiota and liver miRNA in diet-induced Type-2 diabetic rats.,Carbohydrate research,2025,10.1016/j.carres.2024.109301,Kumar S; Bhatia Z; Seshadri S,
39574606,https://pubmed.ncbi.nlm.nih.gov/39574606/,39574606,PMC11580917,true,,0,Integrative metagenomics and metabolomics reveal age-associated gut microbiota and metabolite alterations in experimental COVID-19.,bioRxiv : the preprint server for biology,2024,10.1101/2024.11.05.622058,Rodrigues PB; de Rezende Rodovalho V; Sencio V; Benech N; Creskey M; Silva Angulo F; Delval L; Robil C; Gosset P; Machelart A; Haas J; Descat A; Goosens JF; Beury D; Maurier F; Hot D; Wolowczuk I; Sokol H; Zhang X; Ramirez Vinolo MA; Trottein F,
39536991,https://pubmed.ncbi.nlm.nih.gov/39536991/,39536991,,false,,0,Suppression of intestinal Ticam1 ameliorated MASH via Akkermansia muciniphila QAA37749.1 mediated betaine transformation.,Biochimica et biophysica acta. Molecular basis of disease,2025,10.1016/j.bbadis.2024.167571,Li Z; Gao W; Yuan H; Pan X; Yuan R; Wang W; Guan L; Hu L; Chen Y; Cheng Z; He R; Zhang L; Yang B; Zhu Q; Liang M; Seki E; Lin R; Chu H; Yang L,
39519025,https://pubmed.ncbi.nlm.nih.gov/39519025/,39519025,PMC11546883,true,PRJNA1116578,1,Longitudinal and Multi-Kingdom Gut Microbiome Alterations in a Mouse Model of Alzheimer's Disease.,International journal of molecular sciences,2024,10.3390/ijms252111472,Zhang T; Zhao C; Li N; He Q; Gao G; Sun Z,
39508089,https://pubmed.ncbi.nlm.nih.gov/39508089/,39508089,PMC11542919,true,PRJNA1138299,1,Host-derived Lactobacillus plantarum alleviates hyperuricemia by improving gut microbial community and hydrolase-mediated degradation of purine nucleosides.,eLife,2024,10.7554/eLife.100068,Fu Y; Luo XD; Li JZ; Mo QY; Wang X; Zhao Y; Zhang YM; Luo HT; Xia DY; Ma WQ; Chen JY; Wang LH; Deng QY; Ben L; Kashif Saleemi M; Jiang XZ; Chen J; Miao K; Lin ZP; Zhang P; Ye H; Cao QY; Zhu YW; Yang L; Tu Q; Wang W,
39478626,https://pubmed.ncbi.nlm.nih.gov/39478626/,39478626,PMC11524029,true,PRJNA1137132,1,Characterization of gut microbiota dynamics in an Alzheimer's disease mouse model through clade-specific marker-based analysis of shotgun metagenomic data.,Biology direct,2024,10.1186/s13062-024-00541-7,Favero F; Re A; Dason MS; Gravina T; Gagliardi M; Mellai M; Corazzari M; Corà D,
39475924,https://pubmed.ncbi.nlm.nih.gov/39475924/,39475924,PMC11524518,true,PRJNA1062568,1,Characterizing the gut microbiome of diarrheal mink under farmed conditions: A metagenomic analysis.,PloS one,2024,10.1371/journal.pone.0312821,Liu S; Ren J; Li J; Yu D; Xu H; He F; Li N; Zou L; Cao Z; Wen J,
39399231,https://pubmed.ncbi.nlm.nih.gov/39399231/,39399231,PMC11470462,true,GCA_000001405.29;GCA_002863925.1;PRJEB73511,3,A 15-day pilot biodiversity intervention with horses in a farm system leads to gut microbiome rewilding in 10 urban Italian children.,"One health (Amsterdam, Netherlands)",2024,10.1016/j.onehlt.2024.100902,Scicchitano D; Foresto L; Laczny CC; Cinti N; Vitagliano R; Halder R; Morri G; Turroni S; D'Amico F; Palladino G; Fiori J; Wilmes P; Rampelli S; Candela M,
39385092,https://pubmed.ncbi.nlm.nih.gov/39385092/,39385092,PMC11462905,true,GCA_000002315.5;PRJEB43619;PRJEB43621;PRJEB43623;PRJEB44024,5,Detection and characterization of Campylobacter in air samples from poultry houses using shot-gun metagenomics - a pilot study.,BMC microbiology,2024,10.1186/s12866-024-03563-3,Haverkamp THA; Spilsberg B; Johannessen GS; Torp M; Sekse C,
39379811,https://pubmed.ncbi.nlm.nih.gov/39379811/,39379811,PMC11462708,true,,0,The utilization of N-acetylgalactosamine and its effect on the metabolism of amino acids in Erysipelotrichaceae strain.,BMC microbiology,2024,10.1186/s12866-024-03505-z,Zhou M; Wu J; Wu L; Sun X; Chen C; Huang L,
39351096,https://pubmed.ncbi.nlm.nih.gov/39351096/,39351096,PMC11439769,true,SRP466650,1,Microbiota-derived tryptophan metabolism and AMPK/mTOR pathway mediate antidepressant-like effect of Shugan Hewei Decoction.,Frontiers in pharmacology,2024,10.3389/fphar.2024.1466336,Yue Y; Ke Y; Zheng J; Wang Z; Liu H; Liu S,
39323428,https://pubmed.ncbi.nlm.nih.gov/39323428/,39323428,PMC11422129,true,GCA_004795525.1;GCA_015739425.1;GCA_018068585.1;PRJNA888994;SAMN31228607,5,Emergence of multidrug-resistant Providencia rettgeri clone in food-producing animals: A public health threat.,"One health (Amsterdam, Netherlands)",2024,10.1016/j.onehlt.2024.100887,Valiatti TB; Santos FF; Bessa-Neto FO; Veiga R; Simionatto S; de Almeida Souza GH; Vaz MSM; Pignatari ACC; Cayô R; Gales AC; Guarani Network,
39318427,https://pubmed.ncbi.nlm.nih.gov/39318427/,39318427,PMC11420142,true,PRJNA1040026,1,Lactiplantibacillus argentoratensis AGMB00912 protects weaning mice from ETEC infection and enhances gut health.,Frontiers in microbiology,2024,10.3389/fmicb.2024.1440134,Yoon KN; Yang J; Yeom SJ; Kim SS; Park JH; Song BS; Eun JB; Park SH; Lee JH; Kim HB; Lee JH; Kim JK,
39290662,https://pubmed.ncbi.nlm.nih.gov/39290662/,39290662,PMC11407903,true,GCA_000002035.4;PRJEB71469,2,Sampling fish gut microbiota - A genome-resolved metagenomic approach.,Ecology and evolution,2024,10.1002/ece3.70302,Thormar EA; Hansen SB; Jørgensen LVG; Limborg MT,
39277613,https://pubmed.ncbi.nlm.nih.gov/39277613/,39277613,PMC11401890,true,PRJNA1064611,1,The piranha gut microbiome provides a selective lens into river water biodiversity.,Scientific reports,2024,10.1038/s41598-024-72329-8,da Silva S; Vuong P; Amaral JRV; da Silva VAS; de Oliveira SS; Vermelho AB; Beale DJ; Bissett A; Whiteley AS; Kaur P; Macrae A,
39253815,https://pubmed.ncbi.nlm.nih.gov/39253815/,39253815,,false,,0,Metformin modulates microbiota and improves blood pressure and cardiac remodeling in a rat model of hypertension.,"Acta physiologica (Oxford, England)",2024,10.1111/apha.14226,Wimmer MI; Bartolomaeus H; Anandakumar H; Chen CY; Vecera V; Kedziora S; Kamboj S; Schumacher F; Pals S; Rauch A; Meisel J; Potapenko O; Yarritu A; Bartolomaeus TUP; Samaan M; Thiele A; Stürzbecher L; Geisberger SY; Kleuser B; Oefner PJ; Haase N; Löber U; Gronwald W; Forslund-Startceva SK; Müller DN; Wilck N,
39248477,https://pubmed.ncbi.nlm.nih.gov/39248477/,39248477,PMC11448028,true,PRJNA1067380;PRJNA1067415,2,"Characterization of larval gut microbiota of two endoparasitoid wasps associated with their common host, Plutella xylostella (Linnaeus) (Lepidoptera: Plutellidae).",Microbiology spectrum,2024,10.1128/spectrum.01208-24,Hu N-n; Wang Z-q; Zhang S-j; Wang Z-z; Chen X-x,
39235557,https://pubmed.ncbi.nlm.nih.gov/39235557/,39235557,,false,,0,Multi-omics analysis reveals the genetic and environmental factors in shaping the gut resistome of a keystone rodent species.,Science China. Life sciences,2024,10.1007/s11427-024-2679-3,Li G; Zhu D; Cheng C; Chu H; Wei F; Zhang Z,
39232318,https://pubmed.ncbi.nlm.nih.gov/39232318/,39232318,,false,,0,"Comparative assessment of microbiome and resistome of influent and effluent of sewage treatment plant and common effluent treatment plant located in Delhi, India using shotgun approach.",Journal of environmental management,2024,10.1016/j.jenvman.2024.122342,Yadav P; Kumari SP; Hooda S; Gupta RK; Diwan P,
39186744,https://pubmed.ncbi.nlm.nih.gov/39186744/,39186744,PMC11346954,true,PRJEB58555,1,Uncovering structural variants in Creole cattle from Guadeloupe and their impact on environmental adaptation through whole genome sequencing.,PloS one,2024,10.1371/journal.pone.0309411,Ben-Jemaa S; Boussaha M; Mandonnet N; Bardou P; Naves M,
39175129,https://pubmed.ncbi.nlm.nih.gov/39175129/,39175129,PMC11705525,true,PRJNA1066198;PRJNA61101,2,Changes in bumblebee queen gut microbiotas during and after overwintering diapause.,Insect molecular biology,2025,10.1111/imb.12957,Hotchkiss MZ; Forrest JRK; Poulain AJ,
39168909,https://pubmed.ncbi.nlm.nih.gov/39168909/,39168909,PMC11991987,true,,0,"Diversity, functions, and antibiotic resistance genes of bacteria and fungi are examined in the bamboo plant phyllosphere that serve as food for the giant pandas.",International microbiology : the official journal of the Spanish Society for Microbiology,2025,10.1007/s10123-024-00583-x,Wang X; Li Y; Kang L; Zhang Z; Zhang D; Li P; Zhang Q; Ma X; Wang J; Hou Y; Li Q; Fu J; Hong M,
39149494,https://pubmed.ncbi.nlm.nih.gov/39149494/,39149494,PMC11326377,true,PRJNA1109516;PRJNA1123238,2,Evaluating urine volume and host depletion methods to enable genome-resolved metagenomics of the urobiome.,Research square,2024,10.21203/rs.3.rs-4688526/v1,Lewis ZJ; Scott A; Madden C; Vik D; Zayed AA; Smith GJ; Justice SS; Rudinsky A; Hokamp J; Hale VL,
39142421,https://pubmed.ncbi.nlm.nih.gov/39142421/,39142421,,false,,0,"Prebiotics Mitigate the Detrimental Effects of High-Fat Diet on memory, anxiety and microglia functionality in Ageing Mice.","Brain, behavior, and immunity",2024,10.1016/j.bbi.2024.08.022,Vijaya AK; Kuras S; Šimoliūnas E; Mingaila J; Makovskytė K; Buišas R; Daliri EB; Meškys R; Baltriukienė D; Burokas A,
39107841,https://pubmed.ncbi.nlm.nih.gov/39107841/,39107841,PMC11302087,true,SRR27833599;SRR27833600;SRR27833601;SRR27833602;SRR27833603;SRR27833604;SRR27833605;SRR27833606;SRR27833607;SRR27833608;SRR27833609;SRR27833610;SRR27833611;SRR27833612;SRR27833613;SRR27833614;SRR27833615;SRR27833616;SRR27833617;SRR27833618;SRR27833619;SRR27833620;SRR27833621;SRR27833622;SRR27833623,25,Shaping the tripartite symbiosis: are termite microbiome functions directed by the environmentally acquired fungal cultivar?,Animal microbiome,2024,10.1186/s42523-024-00332-5,Murphy RM; Sinotte VM; Cuesta-Maté A; Renelies-Hamilton J; Lenz-Strube M; Poulsen M,
39079980,https://pubmed.ncbi.nlm.nih.gov/39079980/,39079980,PMC11289318,true,PRJNA1010388,1,Short-chain fatty acids ameliorate imiquimod-induced skin thickening and IL-17 levels and alter gut microbiota in mice: a metagenomic association analysis.,Scientific reports,2024,10.1038/s41598-024-67325-x,Chen YJ; Ho HJ; Tseng CH; Chen YF; Wang ST; Shieh JJ; Wu CY,
39070656,https://pubmed.ncbi.nlm.nih.gov/39070656/,39070656,PMC11276007,true,,0,Standard diet and animal source influence hippocampal spatial reference learning and memory in congenic C57BL/6J mice.,Research square,2024,10.21203/rs.3.rs-4582616/v1,Hart DW; Sherman MA; Kim M; Pelzel R; Brown JL; Lesné SE,
39039075,https://pubmed.ncbi.nlm.nih.gov/39039075/,39039075,PMC11263349,true,PRJNA1102860;PRJNA1104620;PRJNA880353,3,Methanogenic patterns in the gut microbiome are associated with survival in a population of feral horses.,Nature communications,2024,10.1038/s41467-024-49963-x,Stothart MR; McLoughlin PD; Medill SA; Greuel RJ; Wilson AJ; Poissant J,
39037720,https://pubmed.ncbi.nlm.nih.gov/39037720/,39037720,,false,,0,Viral Communities Suppress the Earthworm Gut Antibiotic Resistome by Lysing Bacteria on a National Scale.,Environmental science & technology,2024,10.1021/acs.est.4c03812,Du S; Bi L; Lin D; Zheng XQ; Neilson R; Zhu D,
39037312,https://pubmed.ncbi.nlm.nih.gov/39037312/,39037312,PMC11320923,true,PRJNA1026073;SAMN39460432;SRR28014489;SRR28014490,4,"Whole-genome sequence of Enterobacter hormaechei, isolate jjbc recovered from the gut of Plutella xylostella feeding on cabbage.",Microbiology resource announcements,2024,10.1128/mra.00330-24,Mugo-Kamiri L; Schäfer L; Wennmann JT; Herniou EA; Raymond B,
39030898,https://pubmed.ncbi.nlm.nih.gov/39030898/,39030898,PMC11605265,true,,0,Gut Microbiome and Osteoarthritis: Insights From the Naturally Occurring Canine Model of Osteoarthritis.,"Arthritis & rheumatology (Hoboken, N.J.)",2024,10.1002/art.42956,Stevens C; Norris S; Arbeeva L; Carter S; Enomoto M; Nelson AE; Lascelles BDX,
39030691,https://pubmed.ncbi.nlm.nih.gov/39030691/,39030691,PMC11456846,true,PRJNA1069862;SAMN40613298;SAMN40613308;SAMN41007016;SAMN41007023,5,Housefly gut microbiomes as a reservoir and facilitator for the spread of antibiotic resistance.,The ISME journal,2024,10.1093/ismejo/wrae128,Gan D; Lin Z; Zeng L; Deng H; Walsh TR; Zhou S; Yang QE,
39030654,https://pubmed.ncbi.nlm.nih.gov/39030654/,39030654,PMC11264502,true,PRJNA1066879;PRJNA1088536,2,Effects of dietary zinc on the gut microbiome and resistome of the gestating cow and neonatal calf.,Animal microbiome,2024,10.1186/s42523-024-00326-3,Drake MJ; Daniel SG; Baker LD; Indugu N; Bittinger K; Dickens C; Zackular JP; Pitta D; Redding LE,
39027090,https://pubmed.ncbi.nlm.nih.gov/39027090/,39027090,PMC11254947,true,,0,Absence of association between maternal adverse events and long-term gut microbiome outcomes in the Australian autism biobank.,"Brain, behavior, & immunity - health",2024,10.1016/j.bbih.2024.100814,Vasileva S; Yap CX; Whitehouse AJO; Gratten J; Eyles D,
39014939,https://pubmed.ncbi.nlm.nih.gov/39014939/,39014939,,false,,0,One Health Threat of Treated Wastewater Discharge in Urban Ohio Rivers: Implications for Surface Water and Fish Gut Microbiome and Resistome.,Environmental science & technology,2024,10.1021/acs.est.3c09070,Mills M; Mollenkopf D; Wittum T; Sullivan MP; Lee J,
38975795,https://pubmed.ncbi.nlm.nih.gov/38975795/,38975795,,false,,0,Deciphering taxonomic and functional patterns of microbial communities associated with the tiger tail seahorse (Hippocampus comes).,Physiological genomics,2024,10.1152/physiolgenomics.00039.2024,Padasas-Adalla CS; Ortega-Kindica RCM; Dalayap R; Martinez JG; Amparado O; Moneva CS; Lomelí-Ortega CO; Tabugo SR; Balcázar JL,
38975760,https://pubmed.ncbi.nlm.nih.gov/38975760/,38975760,PMC11334461,true,ERP149415;PRJEB64278,2,Impact of diet change on the gut microbiome of common marmosets (Callithrix jacchus).,mSystems,2024,10.1128/msystems.00108-24,Tang-Wing C; Mohanty I; Bryant M; Makowski K; Melendez D; Dorrestein PC; Knight R; Caraballo-Rodríguez AM; Allaband C; Jenné K,
38973153,https://pubmed.ncbi.nlm.nih.gov/38973153/,38973153,,false,,0,Lactococcus lactis MA5 is a potential autochthonous probiotic for nutrient digestibility enhancement and bacterial pathogen inhibition in hybrid catfish (Ictalurus punctatus × I. furcatus).,Journal of fish diseases,2024,10.1111/jfd.13997,Huang J; Jordan HR; Older CE; Griffin MJ; Allen PJ; Wise DJ; Goodman PM; Reifers JG; Yamamoto FY,
38943206,https://pubmed.ncbi.nlm.nih.gov/38943206/,38943206,PMC11214205,true,ERS14670635;ERS14671701;ERS14678539;ERS14678568;GCA_000003025.6;PRJEB60032,6,Driving gut microbiota enterotypes through host genetics.,Microbiome,2024,10.1186/s40168-024-01827-8,Larzul C; Estellé J; Borey M; Blanc F; Lemonnier G; Billon Y; Thiam MG; Quinquis B; Galleron N; Jardet D; Lecardonnel J; Plaza Oñate F; Rogel-Gaillard C,
38931255,https://pubmed.ncbi.nlm.nih.gov/38931255/,38931255,PMC11206325,true,PRJNA1065120;PRJNA880707,2,The Whole-Genome Sequencing and Probiotic Profiling of Lactobacillus reuteri Strain TPC32 Isolated from Tibetan Pig.,Nutrients,2024,10.3390/nu16121900,Kong Q; Shang Z; Nawaz S; Liu S; Li J,
38923598,https://pubmed.ncbi.nlm.nih.gov/38923598/,38923598,,false,,0,A metagenomic survey of the fecal microbiome of the African savanna elephant (Loxodonta africana).,Animal genetics,2024,10.1111/age.13458,du Preez LL; van der Walt E; Valverde A; Rothmann C; Neser FWC; Cason ED,
38910254,https://pubmed.ncbi.nlm.nih.gov/38910254/,38910254,PMC11193906,true,PRJNA952340,1,Diet-induced changes in the jejunal microbiota of developing broilers reduce the abundance of Enterococcus hirae and Enterococcus faecium.,BMC genomics,2024,10.1186/s12864-024-10496-8,Stege PB; Schokker D; Harders F; Kar SK; Stockhofe N; Perricone V; Rebel JMJ; de Jong IC; Bossers A,
38892546,https://pubmed.ncbi.nlm.nih.gov/38892546/,38892546,PMC11174526,true,PRJNA1085270,1,Microbiome Taxonomic and Functional Differences in C3H/HeJ Mice Fed a Long-Term High-Fat Diet with Beef Protein ± Ammonium Hydroxide Supplementation.,Nutrients,2024,10.3390/nu16111613,Garrison EC; Brown AMV; Salazar MM; Barr B; Moustaid-Moussa N; Gollahon LS,
38870614,https://pubmed.ncbi.nlm.nih.gov/38870614/,38870614,PMC11225896,true,,0,Bacteroidales reduces growth rate through serum metabolites and cytokines in Chinese Ningdu yellow chickens.,Poultry science,2024,10.1016/j.psj.2024.103905,Xiong X; Lan Y; Wang Z; Xu J; Gong J; Chai X,
38864950,https://pubmed.ncbi.nlm.nih.gov/38864950/,38864950,,false,,0,Shotgun Metagenomics Reveals Taxonomic and Functional Patterns of the Microbiome Associated with Barbour's Seahorse (Hippocampus barbouri).,"Marine biotechnology (New York, N.Y.)",2024,10.1007/s10126-024-10330-y,Ortega-Kindica RCMH; Padasas-Adalla CS; Tabugo SRM; Martinez JGT; Amparado OA; Moneva CSO; Dalayap R; Lomeli-Ortega CO; Balcazar JL,
38825773,https://pubmed.ncbi.nlm.nih.gov/38825773/,38825773,,false,,0,Tissue Accumulation and Biotransformation of 6PPD-Quinone in Adult Zebrafish and Its Effects on the Intestinal Microbial Community.,Environmental science & technology,2024,10.1021/acs.est.4c01409,Liao XL; Chen ZF; Liu QY; Zhou JM; Cai WX; Wang Y; Cai Z,
38815878,https://pubmed.ncbi.nlm.nih.gov/38815878/,38815878,,false,,0,Mitochondrial DNA variants and microbiota: An experimental strategy to identify novel therapeutic potential in chronic inflammatory diseases.,Pharmacological research,2024,10.1016/j.phrs.2024.107231,Olbrich M; Hartmann AM; Künzel S; Aherrahrou Z; Schilf P; Baines JF; Ibrahim SM; Hirose M,
38807988,https://pubmed.ncbi.nlm.nih.gov/38807988/,38807988,PMC11130442,true,PRJNA1086397,1,Effects of combined ciprofloxacin and Neulasta therapy on intestinal pathology and gut microbiota after high-dose irradiation in mice.,Frontiers in public health,2024,10.3389/fpubh.2024.1365161,Horseman TS; Frank AM; Cannon G; Zhai M; Olson MG; Lin B; Li X; Hull L; Xiao M; Kiang JG; Burmeister DM,
38735389,https://pubmed.ncbi.nlm.nih.gov/38735389/,38735389,PMC11976423,true,,0,Biogeography of intestinal mucus-associated microbiome: Depletion of genus Pseudomonas is associated with depressive-like behaviors in female cynomolgus macaques.,Journal of advanced research,2025,10.1016/j.jare.2024.05.013,Tan X; Wu J; Zhang H; Li Y; Huang Y; Zheng P; Xie P,
38722758,https://pubmed.ncbi.nlm.nih.gov/38722758/,38722758,PMC11165905,true,GCA_000968055.1;PRJDB13917,2,"Turicibacter faecis sp. nov., isolated from faeces of heart failure mouse model.",International journal of systematic and evolutionary microbiology,2024,10.1099/ijsem.0.006379,Imamura Y; Motooka D; Nakajima Y; Ito S; Kitakaze M; Iida T; Nakamura S,
38711779,https://pubmed.ncbi.nlm.nih.gov/38711779/,38711779,PMC11073494,true,,0,Investigating the mechanism of rough phenotype in a naturally attenuated Brucella strain: insights from whole genome sequencing.,Frontiers in medicine,2024,10.3389/fmed.2024.1363785,Han W; Wei D; Sun Z; Qu D,
38692848,https://pubmed.ncbi.nlm.nih.gov/38692848/,38692848,,false,,0,Venom-microbiomics of eight species of Neotropical spiders from the Theraphosidae family.,Journal of applied microbiology,2024,10.1093/jambio/lxae113,Viquez C; Rojas-Gätjens D; Mesén-Porras E; Avendaño R; Sasa M; Lomonte B; Chavarría M,
38690316,https://pubmed.ncbi.nlm.nih.gov/38690316/,38690316,PMC11058721,true,PRJNA1061805,1,"Sea cucumber (Holothuria glaberrima) intestinal microbiome dataset from Puerto Rico, generated by shotgun sequencing.",Data in brief,2024,10.1016/j.dib.2024.110421,Rivera-Lopez EO; Nieves-Morales R; Melendez-Martinez G; Paez-Diaz JA; Rodriguez-Carrio SM; Rodriguez-Ramos J; Morales-Valle L; Rios-Velazquez C,
38685762,https://pubmed.ncbi.nlm.nih.gov/38685762/,38685762,PMC11062366,true,PRJNA1052115,1,Efficacy of an inulin-based treatment on intestinal colonization by multidrug-resistant E. coli: insight into the mechanism of action.,Gut microbes,2024,10.1080/19490976.2024.2347021,Ishnaiwer M; Le Bastard Q; Naour M; Zeman M; Dailly E; Montassier E; Batard E; Dion M,
38647897,https://pubmed.ncbi.nlm.nih.gov/38647897/,38647897,PMC10992782,true,,0,Characterization of a novel GH10 alkali-thermostable xylanase from a termite microbiome.,Bioresources and bioprocessing,2022,10.1186/s40643-022-00572-w,Mon ML; Marrero Díaz de Villegas R; Campos E; Soria MA; Talia PM,
38627869,https://pubmed.ncbi.nlm.nih.gov/38627869/,38627869,PMC11022352,true,PRJNA984595,1,Effects of removing in-feed antibiotics and zinc oxide on the taxonomy and functionality of the microbiota in post weaning pigs.,Animal microbiome,2024,10.1186/s42523-024-00306-7,Ortiz Sanjuán JM; Argüello H; Cabrera-Rubio R; Crispie F; Cotter PD; Garrido JJ; Ekhlas D; Burgess CM; Manzanilla EG,
38606356,https://pubmed.ncbi.nlm.nih.gov/38606356/,38606356,PMC11006968,true,PRJNA1049315,1,Effect of a probiotic and an antibiotic on the mobilome of the porcine microbiota.,Frontiers in genetics,2024,10.3389/fgene.2024.1355134,Monger XC; Saucier L; Guay F; Turcotte A; Lemieux J; Pouliot E; Fournaise S; Vincent AT,
38555432,https://pubmed.ncbi.nlm.nih.gov/38555432/,38555432,PMC10981832,true,PRJEB68161,1,Dispersion of antimicrobial resistant bacteria in pig farms and in the surrounding environment.,Animal microbiome,2024,10.1186/s42523-024-00305-8,Scicchitano D; Leuzzi D; Babbi G; Palladino G; Turroni S; Laczny CC; Wilmes P; Correa F; Leekitcharoenphon P; Savojardo C; Luise D; Martelli P; Trevisi P; Aarestrup FM; Candela M; Rampelli S,
38546528,https://pubmed.ncbi.nlm.nih.gov/38546528/,38546528,,false,,0,Oral administration of egg ovalbumin allergen induces dysregulation of tryptophan metabolism in sensitized BALB/c mice.,Food & function,2024,10.1039/d3fo05300h,Wang Z; Zhang J; Yuan J; Min F; Gao J; Liu W; Huang M; Wu Y; Chen H,
38533674,https://pubmed.ncbi.nlm.nih.gov/38533674/,38533674,,false,,0,Induction of autism-related behavior in male mice by early-life vitamin D deficiency: association with disruption of the gut microbial composition and homeostasis.,Food & function,2024,10.1039/d4fo00279b,Cui J; Wang S; Zhai Z; Song X; Qiu T; Yu L; Zhai Q; Zhang H,
